region,origin,body_type,make,model,trim,transmission,fuel_type,usage,eng_capacity,year_man,mileage,selling_price
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,locally_used,1800,2010,80000,980000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,2000,2013,78563,1400000
asia,japan,saloon,mitsubishi,galant,sports,automatic,petrol,foreign_used,2000,2014,76385,1550000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,2000,2012,76000,1300000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,75620,1430000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,2000,2014,75365,1450000
asia,japan,saloon,mitsubishi,galant,sportsback,automatic,petrol,locally_used,1800,2012,75321,1180000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,2000,2014,73000,1850000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,locally_used,1800,2002,68000,490000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,66000,1380000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2011,58000,1200000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2013,56470,1250000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2014,49000,1380000
asia,japan,saloon,mitsubishi,galant,,automatic,petrol,foreign_used,1800,2015,46000,1300000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2015,45000,1400000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,1800,2015,45000,1380000
asia,japan,saloon,mitsubishi,galant,fortis,automatic,petrol,foreign_used,2000,2014,30000,1750000
america,usa,wagon,ford,galaxy,,automatic,petrol,locally_used,2000,2015,62191,1300000
europe,germany,suv,mercedesbenz,g-class,,automatic,diesel,foreign_used,3000,2014,69000,13500000
europe,germany,suv,mercedesbenz,g-class,,automatic,diesel,foreign_used,3000,2014,77000,14500000
europe,germany,suv,mercedesbenz,g-class,,automatic,diesel,locally_used,3000,2014,77000,14500000
europe,germany,suv,mercedesbenz,g-class,,automatic,petrol,locally_used,3000,2014,79432,14500000
europe,germany,suv,mercedesbenz,g-class,g350,automatic,diesel,foreign_used,3000,2014,115645,12500000
europe,germany,suv,mercedesbenz,g-class,g350,automatic,diesel,foreign_used,3000,2014,115000,13200000
europe,germany,suv,mercedesbenz,g-class,g350,automatic,diesel,foreign_used,3000,2013,98000,10000000
europe,germany,suv,mercedesbenz,g-class,g350,automatic,diesel,foreign_used,3000,2014,69534,10800000
europe,germany,suv,mercedesbenz,g-class,g350,automatic,diesel,locally_used,3000,2013,67000,13900000
europe,germany,suv,mercedesbenz,g-class,g350,automatic,diesel,foreign_used,3000,2014,42000,14500000
asia,japan,truck,isuzu,giga,,manual,diesel,foreign_used,9800,2013,130732,6050000
asia,japan,truck,isuzu,giga,,manual,diesel,foreign_used,9800,2014,121000,4950000
asia,japan,truck,isuzu,giga,,manual,diesel,locally_used,9800,2014,121000,4950000
europe,italy,hatchback,alfaromeo,giulietta,,automatic,petrol,locally_used,1400,2014,112000,1800000
europe,germany,suv,mercedesbenz,gla-class,gla180,automatic,petrol,foreign_used,2000,2014,35000,4550000
europe,germany,suv,mercedesbenz,gla-class,gla180,automatic,petrol,foreign_used,1600,2015,34000,4300000
europe,germany,suv,mercedesbenz,gla-class,gla180,automatic,petrol,foreign_used,1600,2015,87655,3600000
europe,germany,suv,mercedesbenz,gla-class,gla180,automatic,petrol,foreign_used,1600,2016,45789,4800000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2014,37000,3900000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,locally_used,2000,2014,37000,3900000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2014,70000,3500000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2014,76000,4200000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,locally_used,2000,2014,76000,4200000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2500,2014,78000,3680000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2014,96000,3800000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,locally_used,2000,2014,96000,3800000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2014,72556,3320000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2015,37000,4350000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,locally_used,2000,2015,37000,4350000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2015,130000,4300000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,locally_used,2000,2015,130000,4300000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,locally_used,2000,2014,35000,4550000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,foreign_used,1600,2014,40000,3700000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,foreign_used,2000,2014,53000,4250000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,locally_used,2000,2014,53000,4250000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,foreign_used,2000,2014,60000,4200000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,foreign_used,2000,2014,74000,3990000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,foreign_used,2000,2014,72556,4650000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,locally_used,2000,2014,72556,4650000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,foreign_used,1600,2015,34000,3990000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,locally_used,1600,2015,34000,4300000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,locally_used,1600,2015,87655,3600000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2015,83590,3900000
europe,germany,suv,mercedesbenz,gla-class,gla180,automatic,petrol,foreign_used,1600,2015,78000,3200000
europe,germany,suv,mercedesbenz,gla-class,gla180,automatic,petrol,foreign_used,1600,2015,52000,3700000
europe,germany,suv,mercedesbenz,gla-class,gla250,automatic,petrol,foreign_used,2000,2014,47365,5000000
europe,germany,suv,mercedesbenz,gla-class,,automatic,petrol,foreign_used,2500,2015,37000,4300000
europe,germany,suv,mercedesbenz,gla-class,gla180,automatic,petrol,foreign_used,1600,2015,33676,4000000
europe,germany,suv,mercedesbenz,glc-class,glc300,automatic,petrol,locally_used,2000,2014,72556,6999999
europe,germany,suv,mercedesbenz,glc-class,,automatic,petrol,locally_used,2000,2014,72556,7000000
europe,germany,suv,mercedesbenz,glc-class,,automatic,petrol,foreign_used,2000,2016,26000,7000000
europe,germany,suv,mercedesbenz,glc-class,,automatic,petrol,foreign_used,2000,2016,53000,6500000
europe,germany,suv,mercedesbenz,glc-class,,automatic,petrol,foreign_used,2000,2016,55000,6500000
europe,germany,suv,mercedesbenz,glc-class,glc250,automatic,petrol,foreign_used,2000,2016,60000,6790000
europe,germany,suv,mercedesbenz,glc-class,glc250,automatic,petrol,foreign_used,2000,2017,38000,7500000
europe,germany,suv,mercedesbenz,gl-class,gl320,automatic,diesel,locally_used,3000,2006,85000,2990000
europe,germany,suv,mercedesbenz,gl-class,gl550,automatic,petrol,locally_used,5500,2012,93287,6000000
europe,germany,suv,mercedesbenz,gl-class,,automatic,diesel,locally_used,3000,2009,155210,4960000
europe,germany,suv,mercedesbenz,gl-class,,automatic,diesel,foreign_used,3000,2014,16000,9000000
europe,germany,suv,mercedesbenz,gl-class,,automatic,diesel,locally_used,3000,2014,25000,9300000
europe,germany,suv,mercedesbenz,gl-class,,automatic,petrol,foreign_used,3000,2014,150000,9500000
europe,germany,suv,mercedesbenz,gl-class,,automatic,petrol,locally_used,3000,2014,150000,9500000
europe,germany,suv,mercedesbenz,gl-class,,automatic,petrol,locally_used,2500,2014,72556,4900000
europe,germany,suv,mercedesbenz,gl-class,,automatic,petrol,foreign_used,2000,2016,41000,7600000
europe,germany,suv,mercedesbenz,gl-class,,automatic,petrol,locally_used,2000,2016,41000,7600000
europe,germany,suv,mercedesbenz,gl-class,gl350,automatic,diesel,locally_used,3000,2009,155210,4980000
europe,germany,suv,mercedesbenz,gl-class,gl350 bluetec,automatic,petrol,foreign_used,3000,2016,84000,9000000
europe,germany,suv,mercedesbenz,gl-class,gl350,automatic,petrol,foreign_used,3000,2015,83659,8300000
europe,germany,suv,mercedesbenz,gl-class,gl350,automatic,petrol,foreign_used,3000,2014,54789,9200000
europe,germany,suv,mercedesbenz,gle-class,gle350,automatic,diesel,foreign_used,3000,2014,72556,11500000
europe,germany,suv,mercedesbenz,gle-class,gle350,automatic,diesel,locally_used,3500,2014,72556,7500000
europe,germany,suv,mercedesbenz,gle-class,gle350,automatic,diesel,locally_used,3000,2015,62191,9200000
europe,germany,suv,mercedesbenz,gle-class,gle350,automatic,diesel,foreign_used,3000,2016,60000,9290000
europe,germany,suv,mercedesbenz,gle-class,gle350,automatic,diesel,locally_used,3000,2016,60000,9290000
europe,germany,suv,mercedesbenz,gle-class,gle43,automatic,petrol,locally_used,3000,2016,51826,9000000
europe,germany,suv,mercedesbenz,gle-class,,automatic,petrol,foreign_used,2000,2014,78000,4200000
europe,germany,suv,mercedesbenz,gle-class,,automatic,petrol,locally_used,2000,2014,78000,4200000
europe,germany,hatchback,volkswagen,golf,gti,automatic,petrol,locally_used,2000,2005,86000,580000
europe,germany,hatchback,volkswagen,golf,gti,automatic,petrol,locally_used,2000,2012,80000,1550000
europe,germany,hatchback,volkswagen,golf,gti,automatic,petrol,locally_used,2000,2012,93287,1650000
europe,germany,hatchback,volkswagen,golf,gti,automatic,petrol,foreign_used,2000,2014,75000,2350000
europe,germany,hatchback,volkswagen,golf,gti,automatic,petrol,foreign_used,2000,2014,86000,2350000
europe,germany,hatchback,volkswagen,golf,gti,automatic,petrol,foreign_used,2000,2014,72556,2550000
europe,germany,hatchback,volkswagen,golf,gti,automatic,petrol,locally_used,2000,2014,72556,2550000
europe,germany,hatchback,volkswagen,golf,plus,automatic,petrol,locally_used,2000,2006,148000,510000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,locally_used,1400,2011,102000,930000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,locally_used,1400,2011,103652,795000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2012,90000,1050000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,locally_used,1400,2012,93287,1100000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,locally_used,1400,2013,40000,1300000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2013,71000,1190000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,locally_used,1200,2013,86754,965000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2013,112100,1360000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2013,129000,1450000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1500,2014,22435,1400000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,43000,1450000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,56000,1650000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,57000,1520000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,59000,1250000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,60000,1450000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1800,2014,63000,1470000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,65000,1350000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,65000,1550000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,65238,1550000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,65996,1380000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,66000,1750000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,66800,1430000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,70000,1555000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1500,2014,72000,1400000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,73000,1600000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,77402,1350000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,87832,1550000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,92000,1360000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,92000,1300000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,101000,1450000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,104000,1400000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,105320,1340000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,107000,1400000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,135000,1480000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2014,136000,1470000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,72556,1370000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,72556,1380000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1500,2014,72556,1290000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,72556,1450000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1200,2014,72556,1430000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,locally_used,1200,2014,72556,1300000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,locally_used,1200,2014,72556,1400000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,locally_used,1400,2014,72556,1470000
europe,germany,hatchback,volkswagen,golf,tsi,automatic,petrol,foreign_used,1400,2016,38000,1250000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,locally_used,1400,2009,117516,680000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,locally_used,1400,2011,99165,780000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,locally_used,1400,2012,108416,880000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,locally_used,1400,2012,122000,1000000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,locally_used,1200,2013,82921,1200000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,32336,1800000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1600,2014,45389,1550000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,locally_used,1200,2014,55000,1290000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,56000,1500000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1200,2014,59000,1450000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,64000,1480000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1200,2014,65000,1380000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1200,2014,69000,1380000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,75000,1500000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1200,2014,77000,1390000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1200,2014,77008,1320000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,84000,1380000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1200,2014,93453,1320000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1200,2014,96000,1550000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,104000,1390000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1200,2014,105022,1320000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,109000,1480000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,127000,1550000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,130099,1550000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1600,2014,760000,1570000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,1400,2014,72556,1600000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,foreign_used,2000,2014,72556,1320000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,locally_used,1200,2014,72556,1300000
europe,germany,hatchback,volkswagen,golf,variant,automatic,petrol,locally_used,1400,2014,72556,1550000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,locally_used,1600,2001,198000,440000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,locally_used,1600,2006,143000,490000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,locally_used,1600,2006,155478,580000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,locally_used,1400,2007,179000,810000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,locally_used,2000,2012,80000,1650000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,locally_used,2000,2012,80000,1550000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,locally_used,1400,2012,90000,1050000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,foreign_used,2000,2012,93287,1250000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,foreign_used,1400,2013,40000,1295000
europe,germany,hatchback,volkswagen,golf,,automatic,petrol,locally_used,1400,2013,40000,1300000
